,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01000054,651,59.32%,37.29%,2.47%,0.31%,0.62%,59.32%,36.06%,4.01%,0.24%,0.38%,44.56%,48.15%,6.52%,0.15%,0.62%,52.50%,43.80%,3.08%,0.24%,0.38%,61.94%,33.28%,4.47%,0.31%,0.00%,59.01%,36.98%,3.85%,0.00%,0.15%,61.94%,37.60%,0.46%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000055,565,57.17%,39.82%,2.12%,0.71%,0.18%,57.85%,37.76%,3.60%,0.79%,0.00%,46.55%,46.29%,6.48%,0.69%,0.00%,55.91%,40.58%,2.72%,0.79%,0.00%,60.00%,35.22%,3.89%,0.88%,0.00%,56.28%,39.29%,3.89%,0.53%,0.00%,61.24%,37.70%,0.53%,0.53%,0.00%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000056,581,53.72%,36.36%,7.27%,0.66%,1.98%,54.58%,39.14%,4.22%,1.45%,0.60%,45.38%,46.16%,6.12%,1.23%,1.11%,51.63%,42.89%,3.44%,1.64%,0.40%,63.64%,31.74%,3.80%,0.50%,0.33%,60.99%,34.38%,3.97%,0.33%,0.33%,63.62%,34.88%,1.00%,0.17%,0.33%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000057,506,59.21%,35.25%,3.17%,1.39%,0.99%,59.84%,34.02%,4.95%,0.71%,0.48%,50.32%,41.21%,6.94%,0.59%,0.94%,57.01%,37.63%,4.17%,0.90%,0.29%,63.96%,30.89%,4.36%,0.59%,0.20%,60.59%,34.65%,4.36%,0.20%,0.20%,63.10%,35.12%,1.39%,0.20%,0.20%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000058,693,58.18%,39.07%,1.74%,0.43%,0.58%,59.27%,36.68%,3.47%,0.36%,0.22%,51.86%,41.44%,6.12%,0.00%,0.58%,58.61%,38.06%,2.75%,0.36%,0.22%,60.35%,36.18%,3.18%,0.29%,0.00%,57.31%,39.22%,3.47%,0.00%,0.00%,61.51%,38.06%,0.43%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000059,600,58.26%,37.73%,2.67%,0.50%,0.83%,58.82%,36.84%,3.62%,0.55%,0.17%,51.40%,41.29%,6.48%,0.43%,0.41%,57.48%,39.01%,2.79%,0.55%,0.17%,61.44%,34.89%,3.51%,0.17%,0.00%,58.60%,38.06%,3.34%,0.00%,0.00%,62.44%,37.40%,0.17%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000060,765,37.87%,23.01%,21.44%,8.58%,9.10%,38.37%,39.17%,14.79%,5.72%,1.95%,32.42%,42.10%,14.65%,7.87%,2.97%,34.42%,42.41%,15.89%,6.52%,0.76%,52.20%,37.87%,5.33%,2.93%,1.67%,56.50%,32.52%,6.08%,3.09%,1.81%,50.27%,41.00%,4.03%,2.94%,1.74%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000061,667,19.55%,20.37%,33.64%,24.59%,1.85%,21.04%,54.01%,23.65%,1.01%,0.28%,20.00%,50.06%,27.15%,2.31%,0.49%,20.40%,54.84%,23.50%,1.16%,0.10%,52.98%,43.93%,2.06%,0.51%,0.51%,61.38%,35.43%,2.27%,0.41%,0.51%,52.02%,46.33%,0.72%,0.41%,0.52%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000062,760,46.53%,33.66%,13.24%,2.60%,3.96%,46.99%,42.34%,7.31%,2.58%,0.77%,35.61%,50.24%,9.08%,3.77%,1.31%,43.82%,46.28%,7.03%,2.69%,0.18%,53.22%,39.85%,5.07%,1.24%,0.62%,57.00%,36.56%,4.83%,0.99%,0.62%,55.04%,41.47%,1.87%,1.00%,0.62%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000063,615,56.03%,37.95%,3.26%,1.47%,1.30%,56.32%,36.99%,5.30%,0.79%,0.59%,44.58%,45.69%,7.60%,1.37%,0.76%,52.48%,41.96%,4.44%,0.79%,0.33%,59.77%,34.69%,4.56%,0.65%,0.33%,56.19%,38.93%,4.23%,0.33%,0.33%,60.03%,38.17%,1.14%,0.33%,0.33%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000064,828,41.59%,30.09%,18.70%,4.49%,5.12%,42.05%,43.99%,7.75%,3.65%,2.56%,32.13%,49.58%,9.70%,5.28%,3.31%,38.67%,47.47%,8.08%,4.43%,1.35%,61.02%,30.72%,5.33%,1.46%,1.46%,59.22%,31.66%,5.35%,1.89%,1.89%,60.41%,34.04%,2.67%,1.39%,1.49%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000065,832,55.28%,30.74%,8.75%,3.09%,2.13%,55.85%,35.70%,6.39%,1.05%,1.02%,48.56%,40.21%,8.15%,1.80%,1.28%,51.34%,40.32%,6.18%,1.51%,0.66%,67.24%,27.53%,4.06%,0.53%,0.64%,63.69%,31.36%,3.87%,0.43%,0.64%,64.90%,32.73%,1.35%,0.34%,0.68%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000066,695,42.51%,36.76%,12.43%,4.14%,4.14%,42.74%,45.09%,6.82%,3.06%,2.28%,34.87%,48.99%,9.20%,3.92%,3.02%,40.36%,47.94%,6.74%,4.02%,0.95%,53.61%,39.57%,4.28%,1.20%,1.34%,52.54%,39.84%,5.08%,1.20%,1.34%,52.97%,42.84%,1.76%,1.08%,1.35%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000067,690,46.08%,50.29%,2.33%,0.44%,0.87%,46.89%,47.64%,4.94%,0.00%,0.53%,36.93%,53.39%,8.76%,0.34%,0.58%,44.99%,50.51%,3.92%,0.20%,0.39%,50.29%,44.77%,4.51%,0.29%,0.15%,45.49%,49.42%,4.80%,0.15%,0.15%,50.44%,48.69%,0.73%,0.00%,0.15%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000068,502,40.92%,53.69%,3.39%,0.80%,1.20%,41.44%,52.28%,4.88%,0.27%,1.12%,29.89%,57.03%,11.29%,0.60%,1.19%,38.62%,55.96%,4.02%,0.67%,0.73%,45.51%,49.10%,4.59%,0.40%,0.40%,40.92%,51.30%,7.19%,0.20%,0.40%,44.58%,53.82%,1.00%,0.20%,0.40%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000069,517,41.97%,53.38%,3.09%,1.16%,0.39%,42.17%,51.25%,5.22%,0.58%,0.77%,28.59%,59.17%,10.89%,0.58%,0.77%,39.16%,56.19%,3.49%,0.58%,0.58%,46.81%,46.42%,6.00%,0.39%,0.39%,42.36%,51.26%,5.80%,0.19%,0.39%,46.51%,51.55%,1.36%,0.19%,0.39%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000070,602,38.24%,48.00%,8.16%,2.88%,2.72%,38.79%,49.01%,7.88%,2.15%,2.17%,29.03%,52.97%,12.64%,3.14%,2.22%,35.81%,53.35%,7.11%,2.62%,1.11%,45.92%,44.96%,6.40%,1.60%,1.12%,42.95%,46.79%,7.85%,1.12%,1.28%,45.29%,49.84%,2.60%,1.14%,1.14%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000071,884,41.70%,34.46%,15.06%,4.34%,4.44%,41.76%,45.99%,6.41%,2.69%,3.15%,34.47%,48.80%,8.77%,4.35%,3.61%,36.66%,50.90%,6.47%,3.90%,2.07%,60.62%,31.37%,5.60%,1.25%,1.16%,58.24%,32.66%,4.75%,1.84%,2.52%,58.21%,37.47%,1.95%,1.13%,1.23%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000072,752,49.82%,24.14%,16.45%,5.33%,4.26%,50.20%,36.32%,6.97%,3.94%,2.58%,44.15%,39.36%,8.70%,4.19%,3.60%,47.59%,39.07%,6.94%,4.62%,1.78%,66.63%,24.73%,5.44%,1.78%,1.42%,63.43%,26.86%,6.39%,1.78%,1.54%,66.14%,27.47%,3.25%,1.69%,1.45%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000073,642,60.47%,33.64%,3.57%,1.09%,1.24%,61.02%,33.21%,4.68%,0.82%,0.28%,48.86%,42.73%,6.43%,1.63%,0.35%,57.15%,37.83%,4.05%,0.81%,0.16%,64.65%,30.70%,4.19%,0.31%,0.16%,61.71%,34.11%,3.72%,0.16%,0.31%,64.49%,34.11%,1.09%,0.16%,0.16%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000074,633,58.44%,33.28%,4.84%,2.03%,1.41%,58.79%,34.17%,5.28%,1.00%,0.76%,48.30%,42.13%,7.08%,1.67%,0.83%,55.78%,37.78%,4.87%,1.09%,0.47%,62.81%,31.72%,4.53%,0.47%,0.47%,59.87%,34.80%,4.55%,0.31%,0.47%,63.09%,34.86%,1.26%,0.32%,0.47%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000075,635,43.93%,43.30%,6.70%,2.49%,3.58%,44.57%,45.26%,6.25%,2.69%,1.24%,34.91%,51.89%,8.13%,3.04%,2.04%,41.95%,48.34%,5.90%,3.18%,0.63%,50.93%,42.99%,4.52%,0.93%,0.62%,48.05%,45.40%,5.15%,0.78%,0.62%,52.44%,44.57%,1.57%,0.79%,0.63%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000076,735,58.04%,37.87%,3.13%,0.54%,0.41%,58.92%,36.02%,4.48%,0.31%,0.27%,48.25%,44.49%,6.49%,0.44%,0.33%,55.03%,40.84%,3.63%,0.22%,0.27%,61.17%,33.92%,4.36%,0.54%,0.00%,58.17%,37.33%,4.36%,0.14%,0.00%,61.48%,37.43%,0.96%,0.14%,0.00%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000077,615,58.63%,37.95%,2.28%,0.65%,0.49%,58.92%,36.80%,3.46%,0.21%,0.60%,49.66%,43.58%,5.88%,0.27%,0.60%,56.89%,39.52%,2.77%,0.33%,0.49%,62.05%,34.04%,3.26%,0.33%,0.33%,58.31%,37.62%,3.75%,0.00%,0.33%,62.64%,36.54%,0.49%,0.00%,0.33%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000078,634,56.40%,35.86%,4.42%,1.58%,1.74%,57.72%,35.00%,5.19%,1.45%,0.64%,49.83%,40.15%,7.27%,1.71%,1.03%,55.86%,37.40%,4.89%,1.53%,0.32%,61.61%,32.70%,4.74%,0.47%,0.47%,58.14%,35.86%,5.37%,0.16%,0.47%,61.97%,35.50%,1.90%,0.16%,0.48%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000079,624,57.98%,33.28%,4.60%,2.45%,1.69%,58.39%,34.13%,5.80%,0.73%,0.95%,46.14%,43.47%,7.46%,1.90%,1.03%,53.66%,39.58%,5.18%,0.73%,0.85%,62.42%,33.13%,3.99%,0.31%,0.15%,59.66%,36.20%,3.68%,0.15%,0.31%,62.35%,36.27%,1.08%,0.15%,0.15%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000080,600,54.55%,35.23%,6.82%,2.11%,1.30%,55.19%,37.70%,5.48%,1.22%,0.40%,42.97%,46.92%,7.53%,1.80%,0.78%,51.24%,42.55%,4.58%,1.47%,0.16%,61.85%,32.79%,4.06%,0.97%,0.32%,59.25%,35.39%,4.22%,0.65%,0.49%,62.25%,35.95%,0.82%,0.65%,0.33%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000081,634,57.03%,38.39%,2.84%,0.79%,0.95%,57.33%,37.74%,3.82%,0.70%,0.41%,43.54%,48.27%,6.85%,0.59%,0.76%,53.34%,42.57%,2.98%,0.86%,0.24%,60.66%,34.60%,4.11%,0.47%,0.16%,57.35%,38.70%,3.63%,0.16%,0.16%,60.98%,38.23%,0.47%,0.16%,0.16%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000082,647,55.42%,37.15%,3.87%,2.01%,1.55%,56.13%,36.27%,5.78%,1.03%,0.79%,45.71%,43.39%,8.39%,1.67%,0.85%,53.48%,39.77%,5.14%,1.14%,0.47%,60.22%,32.97%,5.73%,0.62%,0.46%,56.37%,36.80%,6.06%,0.31%,0.47%,60.25%,37.40%,1.56%,0.31%,0.47%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000083,644,55.76%,41.74%,1.87%,0.00%,0.62%,57.13%,39.21%,3.27%,0.39%,0.00%,45.58%,48.18%,5.62%,0.23%,0.39%,54.23%,43.20%,2.18%,0.39%,0.00%,59.19%,36.92%,3.58%,0.31%,0.00%,55.76%,40.65%,3.58%,0.00%,0.00%,61.21%,38.32%,0.47%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000084,524,58.13%,37.48%,2.29%,0.96%,1.15%,59.05%,35.02%,4.60%,0.94%,0.39%,51.73%,40.44%,5.98%,1.12%,0.72%,58.31%,36.71%,3.83%,0.96%,0.19%,62.33%,32.31%,4.40%,0.76%,0.19%,58.13%,37.28%,4.02%,0.38%,0.19%,62.45%,36.02%,0.96%,0.38%,0.19%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000085,616,57.14%,35.71%,3.57%,1.30%,2.27%,57.68%,34.92%,4.85%,1.87%,0.68%,51.01%,39.75%,6.33%,1.34%,1.58%,56.45%,36.80%,4.32%,1.95%,0.49%,60.88%,33.44%,4.87%,0.65%,0.16%,57.63%,36.85%,4.87%,0.49%,0.16%,61.20%,36.36%,1.79%,0.49%,0.16%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000086,526,58.40%,37.98%,2.48%,0.38%,0.76%,59.04%,36.27%,4.20%,0.48%,0.00%,50.46%,41.73%,7.04%,0.19%,0.57%,57.69%,38.49%,3.24%,0.57%,0.00%,62.60%,33.21%,3.82%,0.38%,0.00%,58.59%,37.21%,4.20%,0.00%,0.00%,62.21%,37.02%,0.76%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000087,498,53.52%,39.44%,4.43%,2.01%,0.60%,55.44%,38.51%,5.16%,0.89%,0.00%,44.19%,46.32%,7.90%,1.09%,0.50%,53.47%,40.98%,4.50%,1.04%,0.00%,58.75%,35.01%,5.03%,0.80%,0.40%,54.93%,39.44%,4.83%,0.40%,0.40%,61.21%,36.16%,1.82%,0.40%,0.40%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000088,621,48.07%,35.42%,11.31%,1.93%,3.27%,48.07%,42.59%,4.91%,2.81%,1.62%,33.01%,54.53%,7.45%,2.67%,2.34%,42.94%,48.19%,4.80%,3.12%,0.94%,62.80%,30.65%,4.91%,0.89%,0.74%,60.60%,32.99%,5.07%,0.60%,0.75%,62.90%,33.48%,2.26%,0.60%,0.75%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000089,637,60.94%,32.60%,3.78%,0.94%,1.73%,61.39%,32.42%,4.65%,0.96%,0.58%,41.98%,47.99%,7.78%,1.42%,0.82%,55.63%,38.95%,3.93%,1.23%,0.27%,65.04%,30.55%,3.78%,0.31%,0.31%,62.68%,32.91%,3.78%,0.31%,0.31%,65.03%,33.54%,0.95%,0.16%,0.32%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000090,579,53.46%,38.24%,3.81%,1.56%,2.94%,53.47%,38.44%,5.64%,1.45%,1.01%,37.60%,50.48%,8.35%,2.16%,1.41%,49.56%,43.20%,5.17%,1.39%,0.68%,58.13%,35.64%,5.19%,0.69%,0.35%,54.50%,40.48%,4.15%,0.35%,0.52%,58.06%,40.21%,1.04%,0.35%,0.35%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000091,736,41.28%,23.06%,16.76%,7.87%,11.02%,42.01%,33.60%,10.46%,5.35%,8.57%,37.50%,35.72%,10.50%,7.02%,9.26%,38.85%,36.23%,11.12%,6.14%,7.66%,57.37%,32.28%,5.40%,2.81%,2.14%,55.63%,32.88%,6.53%,2.70%,2.25%,55.94%,35.41%,3.69%,2.77%,2.19%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000092,1885,40.33%,24.40%,7.89%,6.59%,20.79%,40.60%,29.22%,9.45%,6.69%,14.04%,37.61%,30.67%,6.37%,6.94%,18.42%,25.86%,36.89%,14.52%,6.67%,16.06%,50.84%,39.51%,7.26%,1.37%,1.02%,36.36%,41.96%,5.89%,8.09%,7.70%,37.46%,53.55%,6.17%,1.55%,1.26%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000093,739,43.04%,26.40%,19.86%,6.42%,4.28%,44.50%,41.45%,8.61%,4.17%,1.27%,41.42%,41.16%,9.28%,6.04%,2.09%,43.00%,43.09%,8.59%,4.84%,0.48%,63.73%,28.06%,4.64%,1.90%,1.66%,60.36%,31.07%,5.24%,1.67%,1.67%,63.32%,30.27%,3.03%,1.69%,1.69%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000094,763,27.69%,21.89%,30.68%,13.19%,6.55%,28.07%,44.48%,16.07%,7.55%,3.84%,25.67%,42.83%,16.69%,9.84%,4.97%,25.27%,46.09%,18.39%,8.73%,1.52%,61.46%,23.67%,8.33%,3.55%,2.99%,60.36%,23.43%,9.56%,3.66%,3.00%,61.30%,24.54%,7.47%,3.59%,3.10%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000095,590,47.54%,33.60%,11.73%,4.60%,2.54%,47.65%,40.28%,7.52%,2.72%,1.83%,40.43%,45.07%,9.35%,3.05%,2.09%,44.80%,44.13%,6.72%,3.38%,0.96%,61.65%,31.22%,4.60%,1.43%,1.11%,58.16%,34.39%,4.91%,1.43%,1.11%,60.13%,35.85%,1.77%,1.13%,1.13%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000096,527,44.35%,25.04%,21.04%,5.74%,3.83%,47.48%,39.56%,8.79%,2.91%,1.26%,42.79%,42.83%,8.62%,3.75%,2.00%,45.18%,42.11%,8.69%,3.21%,0.81%,60.17%,33.22%,4.35%,1.39%,0.87%,64.00%,29.57%,4.17%,1.39%,0.87%,57.82%,37.43%,2.64%,1.23%,0.88%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000097,683,52.71%,30.76%,10.98%,3.52%,2.03%,53.88%,36.13%,6.82%,2.25%,0.91%,46.48%,40.55%,8.09%,3.74%,1.14%,51.03%,39.37%,6.58%,2.60%,0.41%,63.28%,30.35%,3.93%,1.49%,0.95%,60.60%,32.34%,4.76%,1.36%,0.95%,63.77%,32.37%,1.52%,1.38%,0.96%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000098,665,48.71%,37.36%,7.61%,3.02%,3.30%,49.27%,40.27%,6.29%,1.88%,2.30%,40.51%,45.97%,7.96%,2.90%,2.66%,47.24%,42.51%,6.23%,2.50%,1.52%,56.03%,36.49%,5.32%,1.01%,1.15%,53.09%,39.57%,5.32%,0.72%,1.29%,56.54%,39.24%,2.33%,0.73%,1.16%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000099,983,47.43%,35.84%,9.41%,4.09%,3.23%,47.84%,40.38%,7.04%,3.12%,1.63%,39.61%,45.20%,9.02%,4.01%,2.16%,45.93%,42.77%,6.74%,3.97%,0.59%,58.56%,33.75%,4.85%,1.52%,1.33%,54.57%,37.52%,5.05%,1.33%,1.52%,57.64%,37.94%,1.83%,1.25%,1.34%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000100,617,54.59%,38.81%,3.54%,0.48%,2.58%,55.30%,38.64%,5.16%,0.90%,0.00%,43.84%,46.61%,7.88%,1.22%,0.45%,51.74%,42.94%,4.30%,1.02%,0.00%,58.94%,36.88%,3.86%,0.16%,0.16%,55.88%,39.94%,4.03%,0.00%,0.16%,59.10%,40.26%,0.48%,0.00%,0.16%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000101,642,57.43%,35.29%,4.33%,1.39%,1.55%,57.99%,35.11%,4.93%,1.37%,0.61%,46.71%,43.41%,7.44%,1.16%,1.28%,54.10%,39.55%,4.48%,1.42%,0.46%,61.92%,32.82%,4.33%,0.77%,0.15%,58.29%,36.12%,4.81%,0.62%,0.16%,61.97%,35.84%,1.56%,0.47%,0.16%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000102,715,55.68%,31.62%,7.43%,3.11%,2.16%,56.00%,34.49%,5.74%,2.71%,1.06%,47.83%,39.43%,8.20%,2.93%,1.62%,53.41%,37.43%,5.56%,3.19%,0.41%,62.84%,30.68%,4.05%,1.76%,0.68%,60.22%,32.75%,4.87%,1.49%,0.68%,62.21%,34.11%,1.50%,1.50%,0.68%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000103,586,50.92%,31.35%,11.21%,3.83%,2.70%,52.07%,38.69%,6.08%,1.66%,1.51%,47.36%,40.31%,7.83%,2.81%,1.70%,43.73%,46.25%,6.58%,2.45%,0.99%,64.26%,28.79%,5.11%,0.85%,0.99%,62.64%,31.25%,4.12%,0.85%,1.14%,60.60%,35.43%,1.99%,0.83%,1.16%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000104,733,48.65%,26.41%,16.22%,5.28%,3.44%,49.92%,36.36%,7.75%,3.90%,2.07%,46.79%,35.88%,9.64%,5.28%,2.41%,48.76%,37.33%,8.35%,4.55%,1.00%,63.88%,26.54%,5.77%,1.97%,1.84%,61.06%,28.38%,6.76%,1.72%,2.09%,63.34%,29.68%,3.37%,1.75%,1.87%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000105,1020,44.52%,19.91%,17.90%,10.73%,6.94%,45.06%,30.80%,14.43%,7.20%,2.51%,42.63%,30.40%,13.54%,9.93%,3.51%,42.72%,32.15%,15.96%,7.92%,1.25%,61.73%,24.92%,7.56%,3.16%,2.62%,59.94%,25.44%,8.82%,3.17%,2.63%,60.49%,27.13%,6.54%,3.11%,2.71%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000106,926,33.79%,19.86%,24.74%,11.93%,9.69%,34.23%,38.51%,18.18%,6.71%,2.37%,31.50%,38.30%,15.75%,10.84%,3.63%,31.29%,40.83%,19.21%,7.48%,1.19%,64.53%,24.34%,6.33%,2.80%,2.00%,61.72%,26.32%,7.06%,2.81%,2.09%,63.15%,27.21%,4.86%,2.72%,2.06%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000107,615,48.81%,39.11%,5.88%,2.38%,3.82%,49.25%,40.06%,7.08%,1.43%,2.19%,36.42%,48.75%,10.47%,1.83%,2.53%,46.31%,43.88%,6.17%,1.88%,1.76%,55.96%,37.84%,4.61%,1.11%,0.48%,52.31%,41.02%,5.56%,0.48%,0.64%,56.64%,40.48%,2.08%,0.32%,0.48%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000108,732,36.73%,27.52%,20.61%,8.00%,7.15%,36.65%,43.15%,14.00%,3.72%,2.49%,28.52%,47.93%,13.95%,6.38%,3.22%,33.61%,46.82%,13.71%,4.27%,1.58%,62.79%,28.36%,5.94%,1.82%,1.09%,59.95%,31.55%,5.58%,1.70%,1.21%,61.59%,32.47%,3.22%,1.61%,1.12%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000109,904,49.73%,37.43%,7.17%,2.89%,2.78%,49.48%,40.58%,5.96%,2.27%,1.71%,36.30%,49.45%,9.23%,2.83%,2.19%,46.43%,44.35%,5.53%,2.95%,0.76%,56.47%,36.15%,5.13%,1.18%,1.07%,53.37%,39.79%,4.92%,0.86%,1.07%,56.74%,39.70%,1.62%,0.86%,1.08%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000110,521,44.66%,46.37%,5.73%,1.15%,2.10%,45.37%,46.10%,6.85%,1.68%,0.00%,29.71%,56.18%,10.91%,2.06%,1.14%,41.44%,51.08%,5.85%,1.63%,0.00%,50.00%,41.79%,6.30%,1.72%,0.19%,45.99%,46.37%,6.68%,0.76%,0.19%,49.81%,47.51%,1.72%,0.77%,0.19%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000111,748,48.99%,31.53%,11.81%,3.89%,3.77%,51.24%,36.76%,8.59%,1.93%,1.48%,42.34%,42.61%,9.21%,4.03%,1.81%,49.11%,39.55%,8.39%,2.12%,0.83%,64.07%,29.40%,4.77%,1.13%,0.63%,59.30%,33.92%,5.40%,0.75%,0.63%,63.49%,32.95%,2.29%,0.64%,0.64%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000112,746,33.62%,28.20%,25.38%,8.24%,4.56%,33.79%,48.88%,11.06%,3.94%,2.33%,26.26%,52.54%,12.62%,5.60%,2.98%,31.20%,51.65%,11.67%,4.81%,0.66%,63.23%,28.20%,5.64%,1.41%,1.52%,62.04%,28.63%,6.18%,1.52%,1.63%,64.17%,29.33%,3.64%,1.32%,1.54%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000113,651,52.92%,34.92%,6.31%,3.23%,2.62%,53.37%,36.80%,6.60%,1.92%,1.31%,38.18%,47.69%,9.76%,2.53%,1.84%,49.90%,40.69%,6.54%,2.25%,0.62%,59.23%,34.46%,4.62%,0.92%,0.77%,56.24%,37.13%,5.08%,0.77%,0.77%,59.88%,36.39%,2.33%,0.62%,0.78%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000114,798,52.07%,25.98%,7.59%,9.08%,5.29%,52.58%,31.97%,10.31%,3.02%,2.12%,32.66%,46.49%,13.56%,4.91%,2.37%,49.91%,31.38%,14.59%,2.77%,1.35%,68.85%,26.09%,3.56%,0.69%,0.80%,58.51%,36.32%,3.56%,0.69%,0.92%,61.62%,34.57%,2.43%,0.58%,0.81%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000115,469,36.32%,57.69%,5.77%,0.00%,0.21%,36.91%,53.47%,9.40%,0.00%,0.21%,28.45%,50.64%,20.70%,0.00%,0.21%,35.92%,57.24%,6.62%,0.00%,0.21%,40.38%,47.65%,10.47%,1.50%,0.00%,35.68%,52.14%,12.18%,0.00%,0.00%,40.81%,57.48%,1.71%,0.00%,0.00%,Barnet,Barnet,London,EPN
E01000116,618,45.87%,50.08%,2.11%,0.81%,1.13%,46.10%,47.69%,4.55%,0.96%,0.70%,33.89%,53.38%,10.96%,0.75%,1.02%,44.70%,50.55%,3.14%,1.16%,0.45%,49.59%,44.41%,5.19%,0.81%,0.00%,44.89%,48.62%,5.67%,0.49%,0.32%,50.24%,48.46%,0.81%,0.49%,0.00%,Barnet,Barnet,London,EPN
E01000117,684,37.23%,46.60%,8.97%,6.52%,0.68%,36.23%,49.23%,11.29%,2.99%,0.27%,26.90%,54.15%,18.29%,0.67%,0.00%,35.33%,53.43%,8.13%,3.12%,0.00%,49.73%,42.93%,6.93%,0.41%,0.00%,47.01%,48.78%,4.21%,0.00%,0.00%,50.54%,48.91%,0.54%,0.00%,0.00%,Barnet,Barnet,London,EPN
