,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
variable,,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,Fraction_households_in_fuel_band,,,,
E01000054,72.9,59.84%,35.23%,3.70%,0.41%,0.82%,60.40%,33.38%,5.40%,0.40%,0.42%,51.67%,43.03%,4.21%,0.26%,0.82%,52.62%,42.36%,4.20%,0.40%,0.42%,62.36%,31.29%,5.89%,0.45%,0.00%,59.57%,35.05%,5.17%,0.00%,0.21%,62.45%,36.89%,0.67%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000055,65.0,57.30%,38.31%,3.08%,1.06%,0.26%,58.93%,35.01%,5.29%,0.77%,0.00%,54.50%,40.50%,3.97%,1.02%,0.00%,56.40%,38.75%,4.09%,0.77%,0.00%,59.69%,33.59%,5.37%,1.35%,0.00%,56.06%,37.79%,5.34%,0.80%,0.00%,61.07%,37.32%,0.80%,0.80%,0.00%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000056,57.5,52.39%,33.34%,10.39%,0.93%,2.95%,54.04%,37.56%,5.65%,2.30%,0.45%,49.43%,42.86%,4.38%,2.60%,0.73%,50.48%,42.09%,4.67%,2.32%,0.45%,65.34%,28.82%,4.69%,0.59%,0.55%,62.75%,31.53%,4.81%,0.37%,0.55%,65.77%,32.25%,1.28%,0.14%,0.55%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000057,57.7,57.55%,33.79%,4.72%,2.31%,1.64%,58.71%,32.52%,6.81%,1.70%,0.26%,54.68%,37.59%,5.41%,1.03%,1.28%,55.47%,36.79%,5.78%,1.70%,0.26%,62.82%,30.40%,5.52%,0.91%,0.36%,59.90%,33.87%,5.55%,0.32%,0.36%,61.75%,35.92%,1.64%,0.32%,0.36%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000058,84.5,57.10%,38.76%,2.75%,0.59%,0.81%,59.76%,34.37%,5.06%,0.61%,0.20%,56.06%,39.10%,4.03%,0.00%,0.81%,58.43%,36.73%,4.03%,0.61%,0.20%,59.14%,35.78%,4.61%,0.46%,0.00%,55.89%,39.09%,5.03%,0.00%,0.00%,60.73%,38.58%,0.69%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000059,69.6,56.74%,37.37%,4.13%,0.64%,1.12%,58.16%,35.78%,5.12%,0.71%,0.24%,55.08%,39.37%,4.43%,0.71%,0.41%,56.28%,38.82%,3.95%,0.71%,0.24%,60.64%,34.16%,4.94%,0.26%,0.00%,57.58%,37.69%,4.73%,0.00%,0.00%,61.75%,37.99%,0.26%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000060,76.5,30.10%,17.46%,28.97%,10.48%,12.99%,30.92%,41.94%,19.66%,6.58%,0.89%,29.06%,41.33%,18.40%,9.84%,1.37%,27.27%,44.77%,20.23%,6.80%,0.93%,45.80%,43.37%,5.44%,2.91%,2.49%,56.94%,31.23%,6.01%,3.13%,2.69%,44.05%,46.48%,4.02%,2.87%,2.57%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000061,60.0,13.15%,9.96%,36.94%,38.01%,1.95%,14.33%,48.71%,36.33%,0.56%,0.07%,13.98%,44.06%,39.78%,1.97%,0.21%,13.77%,49.23%,36.37%,0.56%,0.07%,45.38%,53.27%,0.89%,0.17%,0.30%,57.61%,40.96%,1.01%,0.12%,0.30%,44.45%,54.80%,0.33%,0.12%,0.30%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000062,83.6,39.81%,30.05%,20.50%,3.60%,6.04%,40.98%,44.78%,10.83%,3.31%,0.11%,36.24%,48.80%,8.63%,5.93%,0.39%,37.49%,49.11%,9.96%,3.33%,0.11%,48.28%,43.09%,6.05%,1.50%,1.08%,56.97%,35.07%,5.73%,1.15%,1.08%,49.73%,45.88%,2.15%,1.16%,1.08%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000063,83.0,53.27%,37.28%,5.06%,2.11%,2.28%,54.16%,36.00%,7.97%,1.21%,0.65%,49.00%,41.93%,5.95%,2.13%,0.99%,49.86%,41.86%,6.41%,1.21%,0.65%,57.44%,34.43%,6.50%,1.00%,0.63%,53.83%,39.04%,6.02%,0.48%,0.63%,57.66%,39.46%,1.77%,0.48%,0.63%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000064,99.4,36.74%,26.72%,22.72%,6.26%,7.56%,37.75%,44.02%,10.34%,6.07%,1.82%,34.50%,45.20%,8.69%,8.72%,2.90%,34.21%,47.59%,10.67%,6.29%,1.24%,59.01%,30.40%,6.44%,1.63%,2.52%,58.17%,29.99%,6.36%,2.34%,3.14%,58.47%,34.35%,3.10%,1.51%,2.57%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000065,90.7,56.29%,25.35%,11.41%,3.86%,3.10%,57.39%,32.38%,7.81%,1.66%,0.75%,54.29%,34.90%,6.73%,3.09%,0.99%,51.88%,37.69%,7.82%,1.79%,0.81%,70.62%,23.36%,4.50%,0.56%,0.96%,67.80%,26.58%,4.21%,0.44%,0.96%,68.33%,28.73%,1.58%,0.33%,1.03%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000066,84.1,36.83%,34.96%,16.24%,6.20%,5.78%,37.71%,46.11%,9.27%,5.26%,1.64%,34.71%,48.39%,7.84%,6.50%,2.57%,35.24%,49.14%,8.80%,5.16%,1.66%,49.04%,41.28%,5.73%,1.50%,2.45%,50.12%,39.42%,6.56%,1.45%,2.45%,48.38%,45.40%,2.43%,1.31%,2.47%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000067,86.3,43.40%,50.69%,3.52%,0.85%,1.54%,45.18%,46.80%,6.91%,0.50%,0.62%,41.84%,51.50%,5.12%,0.70%,0.84%,42.97%,50.39%,5.53%,0.50%,0.62%,46.61%,46.43%,6.23%,0.45%,0.27%,42.83%,50.03%,6.53%,0.33%,0.27%,46.83%,51.79%,1.10%,0.00%,0.27%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000068,84.3,38.48%,53.35%,4.86%,1.21%,2.10%,39.89%,51.71%,6.08%,1.22%,1.10%,36.25%,55.97%,4.78%,1.57%,1.43%,36.72%,55.77%,5.17%,1.23%,1.11%,42.57%,50.55%,5.69%,0.48%,0.71%,38.41%,51.38%,9.32%,0.18%,0.71%,42.13%,55.97%,1.01%,0.19%,0.72%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000069,73.9,38.92%,54.36%,4.29%,1.75%,0.68%,40.24%,50.68%,7.41%,0.63%,1.04%,35.57%,57.89%,4.60%,0.90%,1.04%,36.38%,57.24%,4.71%,0.63%,1.05%,42.99%,47.47%,8.25%,0.57%,0.72%,39.42%,51.63%,7.96%,0.27%,0.72%,42.91%,54.17%,1.93%,0.28%,0.72%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000070,84.3,34.22%,47.69%,10.18%,3.69%,4.23%,35.69%,48.54%,10.36%,3.60%,1.80%,32.41%,53.07%,7.79%,4.39%,2.34%,32.41%,53.51%,8.61%,3.65%,1.82%,41.28%,46.63%,8.12%,2.05%,1.92%,39.63%,46.77%,10.06%,1.31%,2.22%,40.89%,52.46%,3.39%,1.32%,1.94%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000071,100.8,35.15%,33.30%,16.76%,7.94%,6.85%,35.83%,45.59%,10.97%,4.93%,2.68%,33.44%,47.40%,5.82%,9.59%,3.74%,29.85%,50.84%,11.21%,7.39%,0.71%,54.73%,34.28%,7.42%,1.55%,2.02%,53.25%,32.19%,6.20%,4.32%,4.04%,51.94%,42.05%,2.55%,1.30%,2.16%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000072,90.2,46.34%,18.64%,22.09%,6.11%,6.82%,46.93%,37.08%,7.91%,5.13%,2.94%,44.61%,37.45%,7.64%,5.84%,4.45%,44.15%,39.87%,7.74%,5.23%,3.00%,68.17%,22.58%,5.60%,1.68%,1.96%,65.87%,23.96%,6.34%,1.68%,2.14%,67.76%,25.01%,3.66%,1.58%,2.00%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000073,68.7,59.66%,31.89%,4.96%,1.60%,1.89%,60.85%,31.33%,6.61%,0.91%,0.30%,55.75%,37.19%,4.21%,2.55%,0.30%,56.34%,36.83%,5.61%,0.91%,0.31%,63.93%,29.87%,5.54%,0.38%,0.28%,61.63%,32.77%,4.86%,0.15%,0.59%,64.00%,34.14%,1.43%,0.15%,0.28%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000074,65.8,59.14%,29.44%,6.47%,2.63%,2.31%,60.02%,31.02%,6.86%,1.27%,0.83%,55.42%,35.57%,5.73%,2.16%,1.11%,56.55%,35.11%,6.21%,1.29%,0.84%,64.05%,29.29%,5.34%,0.54%,0.78%,61.37%,32.05%,5.47%,0.33%,0.78%,64.61%,32.87%,1.40%,0.34%,0.79%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000075,99.1,41.91%,40.16%,9.36%,3.39%,5.18%,43.75%,42.62%,8.48%,4.01%,1.14%,38.69%,48.10%,6.28%,5.14%,1.79%,40.28%,46.51%,7.99%,4.06%,1.15%,50.58%,41.31%,5.82%,1.10%,1.18%,47.93%,43.13%,6.89%,0.86%,1.18%,51.64%,44.35%,1.94%,0.87%,1.20%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000076,83.8,60.99%,33.27%,4.27%,0.97%,0.50%,62.48%,31.29%,5.73%,0.17%,0.33%,57.01%,37.34%,4.74%,0.57%,0.33%,58.07%,36.85%,4.58%,0.17%,0.33%,64.33%,29.82%,5.19%,0.66%,0.00%,61.53%,33.16%,5.20%,0.11%,0.00%,64.65%,34.11%,1.14%,0.11%,0.00%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000077,76.9,59.66%,35.14%,3.06%,1.16%,0.98%,60.71%,33.26%,4.47%,0.59%,0.96%,56.94%,37.97%,3.53%,0.59%,0.96%,58.11%,36.64%,3.68%,0.60%,0.97%,63.18%,31.64%,4.12%,0.47%,0.58%,59.35%,35.30%,4.76%,0.00%,0.58%,63.98%,34.83%,0.61%,0.00%,0.58%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000078,79.9,55.25%,33.61%,6.20%,2.23%,2.72%,57.61%,32.72%,7.16%,2.05%,0.47%,53.73%,36.73%,5.64%,3.02%,0.88%,55.17%,35.65%,6.66%,2.05%,0.47%,61.42%,31.15%,6.01%,0.59%,0.83%,57.80%,34.54%,6.69%,0.14%,0.83%,62.27%,34.30%,2.45%,0.14%,0.83%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000079,74.3,57.16%,31.08%,5.82%,3.44%,2.50%,58.12%,31.78%,8.06%,0.95%,1.09%,51.93%,38.78%,5.07%,2.88%,1.34%,52.63%,38.20%,7.12%,0.96%,1.10%,61.62%,32.55%,5.18%,0.37%,0.27%,59.22%,35.44%,4.62%,0.15%,0.57%,61.62%,36.56%,1.40%,0.15%,0.28%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000080,72.0,52.99%,32.45%,9.47%,3.02%,2.07%,54.30%,36.18%,7.29%,1.95%,0.28%,48.67%,42.14%,5.63%,3.07%,0.48%,49.82%,41.60%,6.34%,1.96%,0.28%,61.90%,31.18%,5.14%,1.22%,0.57%,59.68%,33.43%,5.29%,0.76%,0.84%,62.35%,35.27%,1.05%,0.76%,0.57%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000081,71.6,56.00%,36.83%,4.34%,1.31%,1.52%,56.98%,36.22%,5.08%,1.46%,0.26%,51.32%,42.49%,4.22%,0.99%,0.99%,52.53%,41.73%,4.02%,1.46%,0.26%,59.99%,33.70%,5.37%,0.64%,0.30%,57.02%,37.74%,4.79%,0.16%,0.30%,60.52%,38.29%,0.73%,0.16%,0.30%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000082,76.3,55.42%,34.00%,5.27%,2.73%,2.58%,56.84%,33.10%,7.88%,1.34%,0.84%,52.90%,37.62%,6.09%,2.25%,1.14%,53.71%,37.30%,6.78%,1.35%,0.85%,60.37%,31.50%,6.51%,0.80%,0.82%,56.89%,34.96%,6.97%,0.35%,0.83%,60.75%,36.15%,1.91%,0.36%,0.84%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000083,77.9,55.75%,40.22%,2.97%,0.00%,1.06%,58.33%,36.33%,4.49%,0.85%,0.00%,52.19%,43.65%,3.10%,0.43%,0.63%,54.60%,41.53%,3.03%,0.85%,0.00%,59.27%,35.27%,4.98%,0.47%,0.00%,55.87%,39.12%,5.00%,0.00%,0.00%,61.13%,38.03%,0.84%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000084,63.9,57.80%,35.15%,3.38%,1.19%,2.47%,59.61%,31.58%,6.68%,1.62%,0.50%,57.07%,34.96%,4.57%,2.22%,1.19%,58.34%,34.04%,5.48%,1.63%,0.51%,62.12%,30.19%,6.08%,1.28%,0.33%,57.66%,35.62%,5.78%,0.61%,0.33%,62.31%,34.89%,1.85%,0.61%,0.33%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000085,78.8,57.78%,30.93%,4.84%,1.52%,4.92%,58.64%,30.75%,5.98%,3.49%,1.14%,56.14%,34.05%,4.53%,2.08%,3.19%,57.24%,32.91%,5.22%,3.49%,1.14%,61.70%,31.27%,6.20%,0.58%,0.25%,58.66%,34.66%,6.05%,0.37%,0.25%,62.35%,34.39%,2.64%,0.37%,0.25%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000086,61.0,56.53%,37.77%,4.13%,0.47%,1.12%,57.87%,35.27%,6.02%,0.84%,0.00%,54.71%,39.41%,4.77%,0.28%,0.84%,55.97%,38.52%,4.68%,0.84%,0.00%,60.91%,32.88%,5.60%,0.61%,0.00%,56.89%,37.00%,6.10%,0.00%,0.00%,60.89%,37.74%,1.37%,0.00%,0.00%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000087,73.2,52.71%,36.66%,6.53%,3.05%,1.05%,55.90%,35.24%,7.26%,1.60%,0.00%,50.45%,41.49%,5.84%,1.87%,0.34%,53.24%,38.86%,6.29%,1.61%,0.00%,58.86%,33.23%,6.09%,1.13%,0.69%,55.26%,37.45%,6.03%,0.57%,0.69%,60.95%,35.59%,2.20%,0.57%,0.69%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000088,85.7,46.93%,32.83%,12.68%,2.66%,4.90%,47.44%,40.18%,6.56%,4.75%,1.06%,41.36%,46.89%,5.12%,4.88%,1.75%,41.97%,46.26%,5.88%,4.81%,1.08%,62.35%,29.18%,6.12%,1.06%,1.30%,60.64%,31.02%,6.41%,0.63%,1.30%,62.42%,32.79%,2.84%,0.64%,1.31%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000089,80.3,60.20%,30.15%,5.30%,1.59%,2.75%,61.57%,29.83%,6.45%,1.96%,0.19%,54.06%,37.64%,5.20%,2.47%,0.62%,54.99%,37.43%,5.42%,1.97%,0.19%,64.29%,29.76%,4.98%,0.39%,0.58%,62.76%,31.33%,4.99%,0.34%,0.58%,64.42%,33.65%,1.20%,0.15%,0.58%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000090,90.9,51.97%,34.98%,5.69%,2.10%,5.27%,52.49%,35.88%,8.19%,2.82%,0.61%,46.99%,41.95%,6.03%,3.18%,1.85%,48.11%,41.33%,7.13%,2.83%,0.61%,57.45%,34.26%,6.66%,1.03%,0.60%,53.88%,39.50%,5.24%,0.47%,0.91%,57.47%,39.88%,1.58%,0.47%,0.60%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000091,81.0,39.75%,17.38%,22.69%,8.45%,11.73%,40.77%,34.94%,12.31%,5.85%,6.13%,38.48%,35.21%,10.53%,9.05%,6.73%,37.53%,37.33%,12.84%,6.01%,6.30%,61.71%,28.72%,4.67%,2.20%,2.70%,61.38%,27.95%,5.79%,2.09%,2.79%,60.31%,31.67%,3.10%,2.14%,2.77%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000092,233.7,34.57%,19.95%,11.10%,12.70%,21.68%,35.08%,27.86%,18.31%,5.42%,13.33%,33.91%,28.06%,6.65%,15.65%,15.72%,23.33%,33.27%,21.47%,8.39%,13.54%,47.60%,40.91%,8.45%,1.43%,1.61%,37.82%,33.76%,6.66%,13.43%,8.34%,37.86%,52.32%,6.45%,1.50%,1.88%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000093,86.5,40.50%,18.15%,27.99%,7.17%,6.19%,42.37%,42.14%,10.55%,4.39%,0.55%,41.01%,40.35%,9.42%,7.82%,1.40%,40.67%,43.81%,10.48%,4.47%,0.56%,68.52%,23.77%,4.18%,1.55%,1.98%,66.64%,25.40%,4.65%,1.32%,1.98%,68.09%,25.78%,2.77%,1.35%,2.01%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000094,54.2,22.86%,18.58%,34.23%,15.34%,8.99%,23.50%,45.52%,19.40%,9.36%,2.23%,22.58%,43.29%,17.18%,14.18%,2.77%,20.54%,46.77%,20.71%,9.68%,2.31%,59.93%,22.65%,8.72%,3.90%,4.79%,59.93%,21.17%,10.03%,4.07%,4.80%,58.99%,24.45%,7.69%,3.91%,4.96%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000095,58.4,43.48%,30.65%,15.17%,6.52%,4.18%,44.00%,39.27%,10.47%,4.65%,1.61%,40.39%,43.59%,8.62%,5.48%,1.91%,40.86%,43.60%,9.19%,4.72%,1.63%,59.65%,30.37%,6.13%,1.84%,2.00%,57.28%,32.06%,6.74%,1.92%,2.00%,58.58%,35.49%,2.50%,1.40%,2.03%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000096,62.2,38.96%,16.85%,32.22%,6.97%,5.01%,42.53%,43.10%,10.85%,2.72%,0.81%,40.69%,44.42%,9.04%,4.29%,1.56%,40.31%,45.38%,10.75%,2.75%,0.81%,57.10%,37.55%,3.43%,1.01%,0.92%,70.64%,24.18%,3.18%,1.09%,0.92%,55.66%,40.43%,2.12%,0.87%,0.92%,Barking and Dagenham,Barking and Dagenham,London,LPN
E01000097,73.1,50.72%,26.24%,14.99%,4.72%,3.32%,52.55%,35.09%,8.60%,3.13%,0.63%,48.63%,37.81%,6.94%,5.99%,0.63%,49.17%,38.86%,8.13%,3.19%,0.64%,64.69%,27.74%,4.39%,1.69%,1.50%,62.42%,29.49%,5.07%,1.52%,1.51%,65.12%,30.19%,1.61%,1.54%,1.53%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000098,95.1,48.39%,31.39%,10.68%,3.92%,5.63%,49.47%,36.49%,8.64%,2.89%,2.50%,46.15%,38.97%,7.00%,4.82%,3.07%,47.14%,38.88%,8.51%,2.93%,2.53%,57.33%,33.67%,5.98%,1.25%,1.77%,55.26%,35.92%,6.07%,0.81%,1.94%,57.65%,37.05%,2.69%,0.82%,1.79%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000099,116.0,43.69%,32.50%,13.23%,5.73%,4.85%,44.98%,39.30%,9.50%,5.38%,0.83%,40.83%,42.73%,7.63%,7.26%,1.55%,42.30%,42.57%,8.86%,5.43%,0.84%,56.14%,33.31%,6.25%,1.93%,2.38%,53.89%,35.28%,6.39%,1.72%,2.72%,55.91%,37.73%,2.44%,1.52%,2.40%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000100,68.5,52.65%,37.02%,5.29%,0.70%,4.34%,54.00%,36.90%,7.58%,1.52%,0.00%,48.98%,42.40%,6.76%,1.32%,0.54%,50.00%,41.98%,6.51%,1.52%,0.00%,57.22%,36.95%,5.29%,0.25%,0.30%,54.72%,39.49%,5.50%,0.00%,0.30%,57.51%,41.36%,0.83%,0.00%,0.30%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000101,74.5,56.76%,33.17%,5.77%,1.94%,2.36%,58.12%,32.61%,6.94%,1.87%,0.46%,53.15%,38.28%,5.17%,2.05%,1.35%,53.70%,37.76%,6.18%,1.89%,0.46%,61.41%,31.77%,5.53%,1.01%,0.28%,57.99%,34.88%,6.10%,0.75%,0.28%,61.62%,35.74%,1.80%,0.55%,0.29%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000102,75.8,51.43%,29.78%,11.08%,4.52%,3.19%,52.46%,34.62%,8.25%,4.10%,0.57%,48.57%,37.65%,7.98%,4.67%,1.13%,49.48%,38.01%,7.80%,4.14%,0.57%,60.60%,30.67%,5.25%,2.25%,1.23%,58.88%,31.64%,6.40%,1.85%,1.23%,59.70%,35.31%,1.88%,1.87%,1.24%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000103,90.8,51.18%,27.03%,13.55%,4.65%,3.59%,52.81%,36.12%,7.38%,2.47%,1.22%,50.77%,37.63%,5.86%,4.53%,1.22%,42.03%,45.35%,8.17%,2.98%,1.47%,66.24%,25.53%,5.73%,0.93%,1.57%,64.95%,27.60%,4.64%,1.01%,1.80%,61.02%,33.75%,2.43%,0.90%,1.90%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000104,73.3,45.73%,21.16%,21.74%,6.51%,4.86%,47.49%,36.98%,9.45%,4.76%,1.32%,46.18%,35.37%,9.57%,7.27%,1.61%,46.13%,37.87%,9.83%,4.83%,1.34%,66.03%,23.62%,6.00%,1.77%,2.58%,64.09%,24.75%,6.78%,1.46%,2.93%,65.72%,26.64%,3.54%,1.48%,2.61%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000105,100.0,41.28%,14.92%,22.45%,11.64%,9.71%,41.99%,31.65%,17.13%,7.63%,1.60%,41.16%,30.05%,13.99%,12.39%,2.41%,39.44%,32.76%,18.24%,7.90%,1.66%,63.61%,23.13%,7.13%,2.71%,3.40%,62.86%,22.70%,8.26%,2.77%,3.41%,62.15%,25.50%,6.18%,2.64%,3.52%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000106,100.0,30.32%,14.97%,29.00%,12.38%,13.33%,30.91%,39.48%,20.68%,7.34%,1.59%,29.58%,38.67%,15.75%,12.86%,3.15%,27.99%,41.29%,21.54%,7.55%,1.63%,66.47%,23.33%,5.47%,2.30%,2.43%,64.56%,24.51%,6.04%,2.34%,2.54%,64.89%,26.26%,4.15%,2.20%,2.50%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000107,63.3,44.02%,38.45%,7.81%,3.51%,6.21%,45.49%,39.22%,9.95%,2.40%,2.94%,40.88%,44.59%,7.70%,3.19%,3.63%,42.07%,43.88%,8.68%,2.42%,2.96%,51.11%,40.01%,6.33%,1.66%,0.90%,48.13%,42.17%,7.46%,1.02%,1.22%,52.75%,42.99%,2.92%,0.43%,0.90%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000108,81.3,32.29%,24.83%,22.63%,9.42%,10.84%,32.61%,42.26%,17.29%,5.31%,2.52%,30.39%,44.09%,12.79%,9.55%,3.18%,29.57%,45.61%,16.87%,5.40%,2.57%,59.36%,28.99%,7.48%,2.27%,1.91%,57.61%,31.25%,6.92%,2.10%,2.12%,58.30%,33.62%,4.26%,1.88%,1.94%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000109,115.7,45.19%,36.24%,9.98%,4.47%,4.12%,45.80%,40.15%,8.76%,3.95%,1.34%,40.74%,45.25%,7.39%,4.81%,1.81%,42.24%,44.63%,7.79%,3.99%,1.35%,52.52%,36.81%,7.07%,1.57%,2.02%,50.51%,39.47%,6.93%,1.07%,2.02%,53.20%,41.31%,2.37%,1.08%,2.04%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000110,64.1,42.60%,45.64%,7.22%,1.62%,2.92%,44.07%,43.85%,9.17%,2.91%,0.00%,38.70%,50.31%,7.06%,2.69%,1.24%,39.72%,49.67%,7.69%,2.92%,0.00%,47.53%,41.52%,8.09%,2.51%,0.34%,44.09%,45.89%,8.68%,0.99%,0.34%,47.55%,48.93%,2.17%,1.00%,0.34%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000111,95.0,44.76%,30.01%,14.73%,5.24%,5.26%,48.13%,36.12%,11.95%,2.65%,1.15%,44.91%,39.36%,8.42%,5.70%,1.61%,45.19%,39.87%,11.09%,2.68%,1.17%,61.73%,29.65%,5.96%,1.52%,1.13%,57.39%,33.65%,6.91%,0.91%,1.13%,60.67%,34.69%,2.72%,0.77%,1.15%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000112,94.7,32.79%,24.66%,26.41%,9.90%,6.23%,33.37%,46.67%,13.85%,5.13%,0.97%,31.20%,47.87%,11.27%,7.74%,1.92%,30.72%,49.21%,13.87%,5.21%,0.98%,58.20%,31.71%,6.13%,1.55%,2.41%,61.65%,27.45%,6.58%,1.73%,2.59%,62.25%,30.02%,3.86%,1.43%,2.44%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000113,85.3,52.38%,31.40%,7.90%,4.22%,4.10%,53.63%,33.79%,8.90%,2.73%,0.95%,49.31%,37.47%,7.53%,3.92%,1.77%,49.94%,37.88%,8.46%,2.76%,0.96%,59.31%,32.97%,5.42%,1.01%,1.29%,56.30%,35.61%,6.04%,0.75%,1.29%,59.82%,35.58%,2.70%,0.59%,1.30%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000114,101.3,46.29%,22.81%,10.55%,11.34%,9.01%,47.69%,36.08%,9.84%,3.98%,2.42%,43.14%,29.91%,15.49%,8.39%,3.07%,43.94%,29.88%,19.75%,4.00%,2.43%,61.82%,30.99%,4.76%,1.00%,1.43%,54.89%,37.77%,4.62%,1.07%,1.64%,57.88%,36.44%,3.41%,0.83%,1.44%,Barking and Dagenham,Barking and Dagenham,London,EPN
E01000115,44.1,30.11%,60.53%,8.87%,0.00%,0.50%,32.45%,53.21%,13.84%,0.00%,0.50%,29.33%,60.30%,9.87%,0.00%,0.50%,31.13%,58.50%,9.87%,0.00%,0.50%,33.64%,49.04%,14.84%,2.49%,0.00%,29.29%,53.14%,17.57%,0.00%,0.00%,34.50%,62.69%,2.81%,0.00%,0.00%,Barnet,Barnet,London,EPN
E01000116,56.9,40.82%,52.62%,3.14%,1.31%,2.11%,42.99%,47.71%,7.04%,1.21%,1.06%,38.81%,53.63%,4.74%,1.22%,1.59%,40.92%,51.85%,4.96%,1.61%,0.65%,43.85%,47.36%,7.53%,1.25%,0.00%,39.74%,50.64%,8.14%,0.75%,0.73%,44.93%,53.00%,1.31%,0.75%,0.00%,Barnet,Barnet,London,EPN
